family,system,littera,popularName,quantityKind,placement,room_name,room_littera,storey,sensor_id,parent_device_id,latest_value,age_hours_at_probe,edgeStatus
Lindinvent,Lindinvent,LB81-5154-TD402/4152,LB81-5154-TD402 Presence,Presence,IndoorAir,PAUSYTA,5154,PLAN 8,134f3974-2cc6-4027-b024-024c5418223f,a7ed3613-f02b-4b61-ba6a-4f7455f4af61,0.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-TD402/8006,LB81-5154-TD402 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,PAUSYTA,5154,PLAN 8,07c9b5a9-5b3b-4da1-848d-8005b0d9eb46,a7ed3613-f02b-4b61-ba6a-4f7455f4af61,22.5,0.3,OK
Lindinvent,Lindinvent,LB81-5154-TD402/8009,LB81-5154-TD402 CO2 setpoint,CapabilityTypeSetpoint,IndoorAir,PAUSYTA,5154,PLAN 8,d7319e76-fe7a-4f84-a9dc-fda58de90993,a7ed3613-f02b-4b61-ba6a-4f7455f4af61,800.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-TD402/9004,LB81-5154-TD402 Opening,State,SupplyAir,PAUSYTA,5154,PLAN 8,78e7936a-bfc8-4987-b54f-bb29f9f81949,a7ed3613-f02b-4b61-ba6a-4f7455f4af61,0.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-TD402/9070,LB81-5154-TD402 Room temperature,Temperature,IndoorAir,PAUSYTA,5154,PLAN 8,a73da41e-23b1-4340-9770-d92bfa57ffca,a7ed3613-f02b-4b61-ba6a-4f7455f4af61,20.9,0.3,OK
Lindinvent,Lindinvent,LB81-5154-TD402/9073,LB81-5154-TD402 Local room temperature,Temperature,IndoorAir,PAUSYTA,5154,PLAN 8,a6cfdd0a-d148-4a3a-b8c3-c64f83bf736f,a7ed3613-f02b-4b61-ba6a-4f7455f4af61,21.9,0.3,OK
Lindinvent,Lindinvent,LB81-5154-TD402/9084,LB81-5154-TD402 Local supply air flow,Flow,SupplyAir,PAUSYTA,5154,PLAN 8,dc77361c-865d-40ac-8d5f-8a8e1cce86e7,a7ed3613-f02b-4b61-ba6a-4f7455f4af61,3.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-TD402/9090,LB81-5154-TD402 CO2,CO2,IndoorAir,PAUSYTA,5154,PLAN 8,48e146e3-e0eb-49bc-a65f-e2e734dde17c,a7ed3613-f02b-4b61-ba6a-4f7455f4af61,456.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD101/-12,LB81-5154-VFD101 Supply air flow,Flow,SupplyAir,PAUSYTA,5154,PLAN 8,0e9d0230-a964-4ada-ac75-25cf1b10481b,8fb97df8-6931-4359-8c9e-b4900e7de0b8,1.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD101/4151,LB81-5154-VFD101 Local presence,Presence,IndoorAir,PAUSYTA,5154,PLAN 8,13f5a15e-516b-4765-af27-3ab0488fcd7a,8fb97df8-6931-4359-8c9e-b4900e7de0b8,0.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD101/4152,LB81-5154-VFD101 Presence,Presence,IndoorAir,PAUSYTA,5154,PLAN 8,3faf1b72-544e-4d72-a09c-63763a6a4518,8fb97df8-6931-4359-8c9e-b4900e7de0b8,0.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD101/8006,LB81-5154-VFD101 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,PAUSYTA,5154,PLAN 8,7f4c551a-435d-490f-bd3e-1112150ad9c0,8fb97df8-6931-4359-8c9e-b4900e7de0b8,22.5,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD101/8009,LB81-5154-VFD101 CO2 setpoint,CapabilityTypeSetpoint,IndoorAir,PAUSYTA,5154,PLAN 8,329c6cd7-d1c1-40d9-b4f9-93f4c27bacc2,8fb97df8-6931-4359-8c9e-b4900e7de0b8,800.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD101/9004,LB81-5154-VFD101 Opening,State,SupplyAir,PAUSYTA,5154,PLAN 8,44509c7a-5c6d-4bbc-b192-169324c39782,8fb97df8-6931-4359-8c9e-b4900e7de0b8,16.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD101/9070,LB81-5154-VFD101 Room temperature,Temperature,IndoorAir,PAUSYTA,5154,PLAN 8,0657714f-e5c4-4cd2-9d4c-760d0846a589,8fb97df8-6931-4359-8c9e-b4900e7de0b8,20.9,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD101/9090,LB81-5154-VFD101 CO2,CO2,IndoorAir,PAUSYTA,5154,PLAN 8,6dbd14e9-9464-4233-a4a9-71b99badeacf,8fb97df8-6931-4359-8c9e-b4900e7de0b8,456.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD102/-12,LB81-5154-VFD102 Supply air flow,Flow,SupplyAir,PAUSYTA,5154,PLAN 8,751f343a-e0a4-428d-a75d-d62320cb2224,e0657188-b623-4593-b3e5-5a2c4390bfa4,1.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD102/4151,LB81-5154-VFD102 Local presence,Presence,IndoorAir,PAUSYTA,5154,PLAN 8,fb1f9922-771d-47f4-8f68-185858350010,e0657188-b623-4593-b3e5-5a2c4390bfa4,1.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD102/4152,LB81-5154-VFD102 Presence,Presence,IndoorAir,PAUSYTA,5154,PLAN 8,23e412b6-feda-4aad-bdad-59fecd2fd342,e0657188-b623-4593-b3e5-5a2c4390bfa4,1.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD102/8006,LB81-5154-VFD102 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,PAUSYTA,5154,PLAN 8,0f496891-de31-49e6-b46d-ffb44fb0bdeb,e0657188-b623-4593-b3e5-5a2c4390bfa4,22.5,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD102/8009,LB81-5154-VFD102 CO2 setpoint,CapabilityTypeSetpoint,IndoorAir,PAUSYTA,5154,PLAN 8,aef15ec2-c77f-4288-9159-c5747b5e1fc0,e0657188-b623-4593-b3e5-5a2c4390bfa4,800.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD102/9004,LB81-5154-VFD102 Opening,State,SupplyAir,PAUSYTA,5154,PLAN 8,94e6a33d-47e4-477c-8fc0-fe5b6cd56ac8,e0657188-b623-4593-b3e5-5a2c4390bfa4,16.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD102/9070,LB81-5154-VFD102 Room temperature,Temperature,IndoorAir,PAUSYTA,5154,PLAN 8,f6b2de5d-2a07-48ff-953a-09affb15066c,e0657188-b623-4593-b3e5-5a2c4390bfa4,20.9,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD102/9090,LB81-5154-VFD102 CO2,CO2,IndoorAir,PAUSYTA,5154,PLAN 8,763f532c-fefa-4504-a351-895a5b99160b,e0657188-b623-4593-b3e5-5a2c4390bfa4,456.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD103/-12,LB81-5154-VFD103 Supply air flow,Flow,SupplyAir,PAUSYTA,5154,PLAN 8,47da4bca-bfb2-400d-bf98-bb2a0c7c2a70,0a179e18-3e3d-445d-9f50-f3dde1ce1650,0.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD103/4151,LB81-5154-VFD103 Local presence,Presence,IndoorAir,PAUSYTA,5154,PLAN 8,e3a1e31d-c05b-4873-add2-32ac6c7b90ac,0a179e18-3e3d-445d-9f50-f3dde1ce1650,0.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD103/4152,LB81-5154-VFD103 Presence,Presence,IndoorAir,PAUSYTA,5154,PLAN 8,b6410b5d-c29e-4f3c-8585-b16fddc4cef8,0a179e18-3e3d-445d-9f50-f3dde1ce1650,0.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD103/8006,LB81-5154-VFD103 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,PAUSYTA,5154,PLAN 8,e6239655-5f28-4233-8b80-b9b92544d2ec,0a179e18-3e3d-445d-9f50-f3dde1ce1650,22.5,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD103/8009,LB81-5154-VFD103 CO2 setpoint,CapabilityTypeSetpoint,IndoorAir,PAUSYTA,5154,PLAN 8,551f3596-0951-473f-82bf-4c4b15bbafc4,0a179e18-3e3d-445d-9f50-f3dde1ce1650,800.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD103/9004,LB81-5154-VFD103 Opening,State,SupplyAir,PAUSYTA,5154,PLAN 8,dc8d55e0-4b87-4760-9b77-02b3bb881b2c,0a179e18-3e3d-445d-9f50-f3dde1ce1650,16.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD103/9070,LB81-5154-VFD103 Room temperature,Temperature,IndoorAir,PAUSYTA,5154,PLAN 8,3054326c-9c4b-4d72-ace1-9e1440492b14,0a179e18-3e3d-445d-9f50-f3dde1ce1650,20.9,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD103/9090,LB81-5154-VFD103 CO2,CO2,IndoorAir,PAUSYTA,5154,PLAN 8,b4c50a19-5950-44c8-a2a5-b86022c8d874,0a179e18-3e3d-445d-9f50-f3dde1ce1650,456.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD104/-12,LB81-5154-VFD104 Supply air flow,Flow,SupplyAir,PAUSYTA,5154,PLAN 8,afc4a063-e448-4f8a-8f68-f5699daa5a89,d96009e0-ad8c-4be0-a836-49a6e4e2e5c4,1.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD104/4151,LB81-5154-VFD104 Local presence,Presence,IndoorAir,PAUSYTA,5154,PLAN 8,62ad8fc0-4a56-4483-abd9-d153a6ab2d04,d96009e0-ad8c-4be0-a836-49a6e4e2e5c4,1.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD104/4152,LB81-5154-VFD104 Presence,Presence,IndoorAir,PAUSYTA,5154,PLAN 8,31ee139c-f046-4a05-95ea-5d08d921783d,d96009e0-ad8c-4be0-a836-49a6e4e2e5c4,1.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD104/8006,LB81-5154-VFD104 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,PAUSYTA,5154,PLAN 8,e2b5f3ff-c913-41d9-b9dc-f40ca41ec0f8,d96009e0-ad8c-4be0-a836-49a6e4e2e5c4,22.5,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD104/8009,LB81-5154-VFD104 CO2 setpoint,CapabilityTypeSetpoint,IndoorAir,PAUSYTA,5154,PLAN 8,165d679e-f952-49e2-b358-7ec2b4516d05,d96009e0-ad8c-4be0-a836-49a6e4e2e5c4,800.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD104/9004,LB81-5154-VFD104 Opening,State,SupplyAir,PAUSYTA,5154,PLAN 8,d6ef1ba8-2468-449b-baa9-ea26b5a262fc,d96009e0-ad8c-4be0-a836-49a6e4e2e5c4,16.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD104/9070,LB81-5154-VFD104 Room temperature,Temperature,IndoorAir,PAUSYTA,5154,PLAN 8,95cb3436-0b03-45f7-87d4-a34b28187d9d,d96009e0-ad8c-4be0-a836-49a6e4e2e5c4,20.9,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD104/9090,LB81-5154-VFD104 CO2,CO2,IndoorAir,PAUSYTA,5154,PLAN 8,45260267-d73f-4ed4-a641-5e5755f39584,d96009e0-ad8c-4be0-a836-49a6e4e2e5c4,456.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD21/9085,LB81-5154-VFD21 Local exhaust air flow,Flow,ExhaustAir,PAUSYTA,5154,PLAN 8,5d84e384-5e5e-44d1-9186-f3d4ac6d8717,6ac104fe-9792-44a6-bdb5-eecee8720f5f,-6.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD22/9085,LB81-5154-VFD22 Local exhaust air flow,Flow,ExhaustAir,PAUSYTA,5154,PLAN 8,e6c7cc30-8987-41c5-af45-372c324a0d3f,f1aef695-c086-474d-9f92-5a95c959bc7e,-5.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD23/9085,LB81-5154-VFD23 Local exhaust air flow,Flow,ExhaustAir,PAUSYTA,5154,PLAN 8,3ccae7e1-c362-4a4c-9cb1-bf9d3215f290,05ce733f-5334-4fc3-8c8d-4ad371903044,-2.0,0.3,OK
Lindinvent,Lindinvent,LB81-5154-VFD24/9085,LB81-5154-VFD24 Local exhaust air flow,Flow,ExhaustAir,PAUSYTA,5154,PLAN 8,183fec12-b42f-4eaf-b636-0ca309cf87a1,cf245710-69f8-48f9-9aef-377140471db6,-47.0,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD101/-12,LB82-5161-VFD101 Supply air flow,Flow,SupplyAir,LOUNGE,5161,PLAN 8,6d442441-2703-4047-b94c-b9b402610031,99cf7831-afa8-4132-bc83-35963d78a715,2.0,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD101/4151,LB82-5161-VFD101 Local presence,Presence,IndoorAir,LOUNGE,5161,PLAN 8,35cd20a1-8d8c-418d-8cd1-91f0e774bdfe,99cf7831-afa8-4132-bc83-35963d78a715,1.0,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD101/4152,LB82-5161-VFD101 Presence,Presence,IndoorAir,LOUNGE,5161,PLAN 8,56797d2f-8fff-4b79-97a6-a19bb8e248c6,99cf7831-afa8-4132-bc83-35963d78a715,1.0,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD101/8006,LB82-5161-VFD101 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,LOUNGE,5161,PLAN 8,4bd21124-252f-4e78-8214-ff9b426a6170,99cf7831-afa8-4132-bc83-35963d78a715,22.0,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD101/9004,LB82-5161-VFD101 Opening,State,SupplyAir,LOUNGE,5161,PLAN 8,b8fc9421-9556-4c8b-940f-4feec759d7db,99cf7831-afa8-4132-bc83-35963d78a715,16.0,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD101/9070,LB82-5161-VFD101 Room temperature,Temperature,IndoorAir,LOUNGE,5161,PLAN 8,5a12849b-8549-4260-a613-f5a30fba447d,99cf7831-afa8-4132-bc83-35963d78a715,23.3,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD102/-12,LB82-5161-VFD102 Supply air flow,Flow,SupplyAir,LOUNGE,5161,PLAN 8,22e7febb-4432-47ae-8b27-3f61f04b4417,02beb11a-fc86-44c0-8664-fe4414eb0362,1.0,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD102/4151,LB82-5161-VFD102 Local presence,Presence,IndoorAir,LOUNGE,5161,PLAN 8,db4b82d4-4547-4e4e-a640-de9b17a1cf75,02beb11a-fc86-44c0-8664-fe4414eb0362,0.0,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD102/4152,LB82-5161-VFD102 Presence,Presence,IndoorAir,LOUNGE,5161,PLAN 8,fbf117b2-9e09-464a-9379-71b5178e8f6f,02beb11a-fc86-44c0-8664-fe4414eb0362,0.0,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD102/8006,LB82-5161-VFD102 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,LOUNGE,5161,PLAN 8,b359bd66-da5c-44b7-a45f-6c13c6a68265,02beb11a-fc86-44c0-8664-fe4414eb0362,22.0,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD102/9004,LB82-5161-VFD102 Opening,State,SupplyAir,LOUNGE,5161,PLAN 8,1f310d48-b49b-46ec-83e4-168a509cd310,02beb11a-fc86-44c0-8664-fe4414eb0362,16.0,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD102/9070,LB82-5161-VFD102 Room temperature,Temperature,IndoorAir,LOUNGE,5161,PLAN 8,adc01db6-0674-48d9-b8cd-5072ea31ee39,02beb11a-fc86-44c0-8664-fe4414eb0362,23.4,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD103/-12,LB82-5161-VFD103 Supply air flow,Flow,SupplyAir,LOUNGE,5161,PLAN 8,410fed25-a250-47bb-ab9c-2fc8c73e2b0c,04a3eacc-e737-4460-86e5-61e4d9a3ee21,0.0,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD103/4151,LB82-5161-VFD103 Local presence,Presence,IndoorAir,LOUNGE,5161,PLAN 8,f2fa842d-0185-4760-9aee-76b6924f154f,04a3eacc-e737-4460-86e5-61e4d9a3ee21,0.0,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD103/4152,LB82-5161-VFD103 Presence,Presence,IndoorAir,LOUNGE,5161,PLAN 8,f922c146-f24e-4400-9a27-d2cb75490d5c,04a3eacc-e737-4460-86e5-61e4d9a3ee21,0.0,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD103/8006,LB82-5161-VFD103 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,LOUNGE,5161,PLAN 8,1be1b02d-6c9e-4bda-9082-64764175b743,04a3eacc-e737-4460-86e5-61e4d9a3ee21,22.0,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD103/9004,LB82-5161-VFD103 Opening,State,SupplyAir,LOUNGE,5161,PLAN 8,09808f2d-6ec6-4645-bda5-ff2ff4b44b67,04a3eacc-e737-4460-86e5-61e4d9a3ee21,16.0,0.3,OK
Lindinvent,Lindinvent,LB82-5161-VFD103/9070,LB82-5161-VFD103 Room temperature,Temperature,IndoorAir,LOUNGE,5161,PLAN 8,f9f63dba-a638-457c-98f2-c3d8b3e934cb,04a3eacc-e737-4460-86e5-61e4d9a3ee21,22.3,0.3,OK
Lindinvent,Lindinvent,LB82-5162-VFD101/-12,LB82-5162-VFD101 Supply air flow,Flow,SupplyAir,MÖTE,5162,PLAN 8,0efd4890-5023-4f1a-a8cf-5870b81160b4,a0f933de-76b5-4ba1-b291-ff2287adeba3,2.0,0.3,OK
Lindinvent,Lindinvent,LB82-5162-VFD101/4151,LB82-5162-VFD101 Local presence,Presence,IndoorAir,MÖTE,5162,PLAN 8,8112bdb6-8c4e-4865-a7f9-84da811a9552,a0f933de-76b5-4ba1-b291-ff2287adeba3,0.0,0.3,OK
Lindinvent,Lindinvent,LB82-5162-VFD101/4152,LB82-5162-VFD101 Presence,Presence,IndoorAir,MÖTE,5162,PLAN 8,904aa833-ebaf-4aac-a4bc-514d7bef7f38,a0f933de-76b5-4ba1-b291-ff2287adeba3,0.0,0.3,OK
Lindinvent,Lindinvent,LB82-5162-VFD101/8006,LB82-5162-VFD101 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,MÖTE,5162,PLAN 8,ef4ea2b2-9a29-4b6e-9a37-7c61d5040b07,a0f933de-76b5-4ba1-b291-ff2287adeba3,20.0,0.3,OK
Lindinvent,Lindinvent,LB82-5162-VFD101/9004,LB82-5162-VFD101 Opening,State,SupplyAir,MÖTE,5162,PLAN 8,277870aa-a2db-4ef6-9bc2-b267daab7bda,a0f933de-76b5-4ba1-b291-ff2287adeba3,16.0,0.3,OK
Lindinvent,Lindinvent,LB82-5162-VFD101/9070,LB82-5162-VFD101 Room temperature,Temperature,IndoorAir,MÖTE,5162,PLAN 8,3e03fded-73b1-49c3-876c-68695ce152c1,a0f933de-76b5-4ba1-b291-ff2287adeba3,22.1,0.3,OK
Lindinvent,Lindinvent,LB82-5163-VFD101/-12,LB82-5163-VFD101 Supply air flow,Flow,SupplyAir,TELE,5163,PLAN 8,d9ea6ebb-e9bd-4dd5-8136-c75ec2c23fa7,54da539c-f2cd-47b1-8357-934867402351,0.0,0.3,OK
Lindinvent,Lindinvent,LB82-5163-VFD101/4151,LB82-5163-VFD101 Local presence,Presence,IndoorAir,TELE,5163,PLAN 8,f0dc7615-d9b4-47c9-98a0-1f8efa6798d5,54da539c-f2cd-47b1-8357-934867402351,0.0,0.3,OK
Lindinvent,Lindinvent,LB82-5163-VFD101/4152,LB82-5163-VFD101 Presence,Presence,IndoorAir,TELE,5163,PLAN 8,90935d4a-adf5-424f-b064-a81bde19271e,54da539c-f2cd-47b1-8357-934867402351,0.0,0.3,OK
Lindinvent,Lindinvent,LB82-5163-VFD101/8006,LB82-5163-VFD101 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,TELE,5163,PLAN 8,c8e4ef6b-0d19-4a6c-b8c7-ba85901d6fd6,54da539c-f2cd-47b1-8357-934867402351,20.0,0.3,OK
Lindinvent,Lindinvent,LB82-5163-VFD101/9004,LB82-5163-VFD101 Opening,State,SupplyAir,TELE,5163,PLAN 8,ad767bdd-1d7f-4c0e-bd53-9d9b30d1adc5,54da539c-f2cd-47b1-8357-934867402351,16.0,0.3,OK
Lindinvent,Lindinvent,LB82-5163-VFD101/9070,LB82-5163-VFD101 Room temperature,Temperature,IndoorAir,TELE,5163,PLAN 8,18de013b-e916-4cc9-95da-eb595a67c8cb,54da539c-f2cd-47b1-8357-934867402351,22.1,0.3,OK
Lindinvent,Lindinvent,LB82-5164-VFD101/-12,LB82-5164-VFD101 Supply air flow,Flow,SupplyAir,TELE,5164,PLAN 8,ebfb65b6-f393-4605-865e-80986bc09fbb,48f1fa21-e7c8-48ad-ab7e-ad391515dd95,2.0,0.3,OK
Lindinvent,Lindinvent,LB82-5164-VFD101/4151,LB82-5164-VFD101 Local presence,Presence,IndoorAir,TELE,5164,PLAN 8,0ff4327e-b983-4691-bd13-9905baba3829,48f1fa21-e7c8-48ad-ab7e-ad391515dd95,0.0,0.3,OK
Lindinvent,Lindinvent,LB82-5164-VFD101/4152,LB82-5164-VFD101 Presence,Presence,IndoorAir,TELE,5164,PLAN 8,4a4f95e7-82a9-4737-9d1a-d7c0fd9db0c0,48f1fa21-e7c8-48ad-ab7e-ad391515dd95,0.0,0.3,OK
Lindinvent,Lindinvent,LB82-5164-VFD101/8006,LB82-5164-VFD101 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,TELE,5164,PLAN 8,78628ae5-b2c3-4530-a9a7-9d83ebddb7a4,48f1fa21-e7c8-48ad-ab7e-ad391515dd95,19.0,0.3,OK
Lindinvent,Lindinvent,LB82-5164-VFD101/9004,LB82-5164-VFD101 Opening,State,SupplyAir,TELE,5164,PLAN 8,f16c689e-83a6-42c4-9094-d98e20e8d018,48f1fa21-e7c8-48ad-ab7e-ad391515dd95,16.0,0.3,OK
Lindinvent,Lindinvent,LB82-5164-VFD101/9070,LB82-5164-VFD101 Room temperature,Temperature,IndoorAir,TELE,5164,PLAN 8,6a166b5c-7c5c-47cf-a754-9a931033176c,48f1fa21-e7c8-48ad-ab7e-ad391515dd95,23.3,0.3,OK
Lindinvent,Lindinvent,LB82-5175-VFD21/9085,LB82-5175-VFD21 Local exhaust air flow,Flow,ExhaustAir,KPR,5175,PLAN 8,2e71712f-f3e1-4e52-b1fe-afe6d507ebd3,3a6229d0-e07e-4734-bbbe-3a14e8373622,-14.0,0.3,OK
Lindinvent,Lindinvent,LB82-5180-KTD21/-12,LB82-5180-KTD21 Supply air flow,Flow,SupplyAir,FRD,5180,PLAN 8,8a27aca0-8e8d-4c25-af81-7cb68acbc8a0,a869374a-5a4d-4e99-b6de-0b025186eb3c,0.0,0.3,OK
Lindinvent,Lindinvent,LB82-5180-KTD21/-20,LB82-5180-KTD21 Pressure,Pressure,IndoorAir,FRD,5180,PLAN 8,cef8db4d-6d2d-4842-8c8c-3ecb167a6ad9,a869374a-5a4d-4e99-b6de-0b025186eb3c,0.0,0.3,OK
Lindinvent,Lindinvent,LB82-5180-KTD21/8007,LB82-5180-KTD21 Pressure setpoint,CapabilityTypeSetpoint,IndoorAir,FRD,5180,PLAN 8,fb55b613-73be-477d-a9e8-8255d2746cf4,a869374a-5a4d-4e99-b6de-0b025186eb3c,182.0,0.3,OK
Lindinvent,Lindinvent,LB82-5181-VFD101/-12,LB82-5181-VFD101 Supply air flow,Flow,SupplyAir,ÖPPET KONTOR,5181,PLAN 8,c47e38a0-2ab1-4039-b5cd-c78caec2a0f3,29a3b90a-77db-4481-a0da-cb82cabee0e1,1.0,0.3,OK
Lindinvent,Lindinvent,LB82-5181-VFD101/4151,LB82-5181-VFD101 Local presence,Presence,IndoorAir,ÖPPET KONTOR,5181,PLAN 8,9ddfd9f6-1d7e-4959-a293-1205c71c28e5,29a3b90a-77db-4481-a0da-cb82cabee0e1,0.0,0.3,OK
Lindinvent,Lindinvent,LB82-5181-VFD101/4152,LB82-5181-VFD101 Presence,Presence,IndoorAir,ÖPPET KONTOR,5181,PLAN 8,06161ecf-9dc9-4364-90f8-cfbe5d8a70bc,29a3b90a-77db-4481-a0da-cb82cabee0e1,0.0,0.3,OK
Lindinvent,Lindinvent,LB82-5181-VFD101/8006,LB82-5181-VFD101 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,ÖPPET KONTOR,5181,PLAN 8,491f5666-654f-4e96-bf2f-d8e78ba407d8,29a3b90a-77db-4481-a0da-cb82cabee0e1,22.0,0.3,OK
Lindinvent,Lindinvent,LB82-5181-VFD101/8009,LB82-5181-VFD101 CO2 setpoint,CapabilityTypeSetpoint,IndoorAir,ÖPPET KONTOR,5181,PLAN 8,0ad66530-76ea-469c-8d0b-f8ad2c2e0cc8,29a3b90a-77db-4481-a0da-cb82cabee0e1,800.0,0.3,OK
Lindinvent,Lindinvent,LB82-5181-VFD101/9004,LB82-5181-VFD101 Opening,State,SupplyAir,ÖPPET KONTOR,5181,PLAN 8,567fd284-df1f-4e15-bdc0-679f1a470dee,29a3b90a-77db-4481-a0da-cb82cabee0e1,16.0,0.3,OK
Lindinvent,Lindinvent,LB82-5181-VFD101/9070,LB82-5181-VFD101 Room temperature,Temperature,IndoorAir,ÖPPET KONTOR,5181,PLAN 8,bc62516c-b3eb-41a6-8742-fd72b52236c8,29a3b90a-77db-4481-a0da-cb82cabee0e1,22.5,0.3,OK
Lindinvent,Lindinvent,LB82-5181-VFD101/9090,LB82-5181-VFD101 CO2,CO2,IndoorAir,ÖPPET KONTOR,5181,PLAN 8,52bf0a08-52db-4ca4-8aee-42f30fb7c237,29a3b90a-77db-4481-a0da-cb82cabee0e1,485.0,0.3,OK
Lindinvent,Lindinvent,LB82-5181-VFD102/-12,LB82-5181-VFD102 Supply air flow,Flow,SupplyAir,KOPIERING/FRD.,7027,PLAN 10,ddfc6dfa-8f60-425a-95bf-bde436ebe648,26dde0fb-587c-49cf-bdb6-3f0cd17a935a,,,NOT_STARTED
Lindinvent,Lindinvent,LB82-5181-VFD102/4151,LB82-5181-VFD102 Local presence,Presence,IndoorAir,KOPIERING/FRD.,7027,PLAN 10,2f76ad5e-b447-45a6-8351-7e234c7fe961,26dde0fb-587c-49cf-bdb6-3f0cd17a935a,,,NOT_STARTED
Lindinvent,Lindinvent,LB82-5181-VFD102/4152,LB82-5181-VFD102 Presence,Presence,IndoorAir,KOPIERING/FRD.,7027,PLAN 10,61eb99a8-b67c-40b2-a952-5804a7e236b0,26dde0fb-587c-49cf-bdb6-3f0cd17a935a,,,NOT_STARTED
Lindinvent,Lindinvent,LB82-5181-VFD102/8006,LB82-5181-VFD102 Room temperature setpoint,CapabilityTypeSetpoint,IndoorAir,KOPIERING/FRD.,7027,PLAN 10,5fa2d079-4263-46e8-9581-3937a3727a5b,26dde0fb-587c-49cf-bdb6-3f0cd17a935a,,,NOT_STARTED
